nct_id,title,official_title,overall_status,phase,sponsor,start_date,primary_completion_date,completion_date,first_posted_date,last_update_date,planned_primary_outcomes,planned_secondary_outcomes,results_outcome_measures,results_participant_flow,results_baseline,results_adverse_events,site_count,site_countries,sites_compact,start_year,Pathologic_Complete_Response,Event_Free_Survival,Disease_Free_Survival,Overall_Survival,Best_Overall_Response,Duration_of_Response,Progression_Free_Survival,Overall_Response,Target_Response,Non_target_Response,Symptomatic_Deterioration,Disease_Recurrence,Pathologic_Complete_Response_pCR,Objective_Response_Rate,Time_to_Progression,detected_endpoint_names,planned_endpoint_count,reporting_gap_flag,consort_participant_flow,consort_recruitment,consort_baseline,consort_numbers_analyzed,consort_outcomes_estimation,consort_ancillary_analyses,consort_harms,consort_results_score,HER2_flag,BRCAm_flag,NM_new_medicine,EI_extension_of_indication,nm_ei_explanation,sponsor_class,has_results,completion_year,years_since_completion,multi_country_flag,phase_bucket
NCT01139957,Incidence of Cancer in Women at Increased Genetic Risk of Ovarian Cancer,Prospective Study of Risk-Reducing Salpingo-Oophorectomy (RRSO) and Longitudinal CA-125 Screening Among Women at Increased Genetic Risk of Ovarian Cancer: Extended Follow-Up of Select GOG-0199 Study Participants,COMPLETED,,Gynecologic Oncology Group,2010-06-07,2020-04-10,2020-04-10,2010-06-09,2020-09-02,"['Prospective incidence of ovarian cancer (including fallopian tube cancer), primary peritoneal cancer, breast cancer, and all cancer', 'Ovarian cancer mortality rates', 'Breast cancer mortality rates', 'Quality of life']",[],,,,,141,United States,"University of Alabama at Birmingham Cancer Center [Birmingham, United States] | Gynecologic Oncology Group of Arizona [Phoenix, United States] | Mayo Clinic in Arizona [Scottsdale, United States] | UCLA / Jonsson Comprehensive Cancer Center [Los Angeles, United States] | University of Colorado Hospital [Aurora, United States] | Hartford Hospital [Hartford, United States] | Smilow Cancer Hospital Care Center at Saint Francis [Hartford, United States] | The Hospital of Central Connecticut [New Britain, United States] | Yale University [New Haven, United States] | Beebe Medical Center [Lewes, United States] | Christiana Care Health System-Christiana Hospital [Newark, United States] | Florida Gynecologic Oncology [Fort Myers, United States] | Mayo Clinic in Florida [Jacksonville, United States] | Sarasota Memorial Hospital [Sarasota, United States] | Women's Cancer Associates [St. Petersburg, United States] | Tripler Army Medical Center [Honolulu, United States] | Saint Alphonsus Cancer Care Center-Boise [Boise, United States] | Rush University Medical Center [Chicago, United States] | University of Chicago Comprehensive Cancer Center [Chicago, United States] | NorthShore University HealthSystem-Evanston Hospital [Evanston, United States] | Carle Cancer Center [Urbana, United States] | Indiana University/Melvin and Bren Simon Cancer Center [Indianapolis, United States] | Saint Vincent Hospital and Health Care Center [Indianapolis, United States] | University of Kansas Cancer Center [Kansas City, United States] | Menorah Medical Center [Overland Park, United States] | Saint Luke's South Hospital [Overland Park, United States] | Kansas City NCI Community Oncology Research Program [Prairie Village, United States] | Saint Elizabeth Medical Center South [Edgewood, United States] | Norton Hospital Pavilion and Medical Campus [Louisville, United States] | Maine Medical Center-Bramhall Campus [Portland, United States] | Greater Baltimore Medical Center [Baltimore, United States] | MedStar Franklin Square Medical Center/Weinberg Cancer Institute [Baltimore, United States] | Walter Reed National Military Medical Center [Bethesda, United States] | National Institutes of Health Clinical Center [Bethesda, United States] | Union Hospital of Cecil County [Elkton, United States] | Tufts Medical Center [Boston, United States] | UMass Memorial Medical Center - Memorial Division [Worcester, United States] | Michigan Cancer Research Consortium NCORP [Ann Arbor, United States] | Saint Joseph Mercy Hospital [Ann Arbor, United States] | Bronson Battle Creek [Battle Creek, United States] | Spectrum Health Big Rapids Hospital [Big Rapids, United States] | Beaumont Hospital - Dearborn [Dearborn, United States] | Wayne State University/Karmanos Cancer Institute [Detroit, United States] | Ascension Saint John Hospital [Detroit, United States] | Hurley Medical Center [Flint, United States] | Genesys Regional Medical Center-West Flint Campus [Flint, United States] | Cancer Research Consortium of West Michigan NCORP [Grand Rapids, United States] | Mercy Health Saint Mary's [Grand Rapids, United States] | Spectrum Health at Butterworth Campus [Grand Rapids, United States] | Allegiance Health [Jackson, United States] | Sparrow Hospital [Lansing, United States] | Saint Mary Mercy Hospital [Livonia, United States] | Mercy Health Mercy Campus [Muskegon, United States] | Saint Joseph Mercy Oakland [Pontiac, United States] | Lake Huron Medical Center [Port Huron, United States] | William Beaumont Hospital-Royal Oak [Royal Oak, United States] | Ascension Saint Mary's Hospital [Saginaw, United States] | Munson Medical Center [Traverse City, United States] | Saint John Macomb-Oakland Hospital [Warren, United States] | Metro Health Hospital [Wyoming, United States] | Fairview Ridges Hospital [Burnsville, United States] | Mercy Hospital [Coon Rapids, United States] | Fairview Southdale Hospital [Edina, United States] | Unity Hospital [Fridley, United States] | Hutchinson Area Health Care [Hutchinson, United States] | Minnesota Oncology Hematology PA-Maplewood [Maplewood, United States] | Saint John's Hospital - Healtheast [Maplewood, United States] | Abbott-Northwestern Hospital [Minneapolis, United States] | Hennepin County Medical Center [Minneapolis, United States] | University of Minnesota/Masonic Cancer Center [Minneapolis, United States] | New Ulm Medical Center [New Ulm, United States] | North Memorial Medical Health Center [Robbinsdale, United States] | Mayo Clinic in Rochester [Rochester, United States] | Metro Minnesota Community Oncology Research Consortium [Saint Louis Park, United States] | Park Nicollet Clinic - Saint Louis Park [Saint Louis Park, United States] | Regions Hospital [Saint Paul, United States] | United Hospital [Saint Paul, United States] | Saint Francis Regional Medical Center [Shakopee, United States] | Lakeview Hospital [Stillwater, United States] | Ridgeview Medical Center [Waconia, United States] | Rice Memorial Hospital [Willmar, United States] | Minnesota Oncology Hematology PA-Woodbury [Woodbury, United States] | University of Missouri - Ellis Fischel [Columbia, United States] | Saint Luke's Hospital of Kansas City [Kansas City, United States] | North Kansas City Hospital [Kansas City, United States] | Heartland Hematology and Oncology Associates Incorporated [Kansas City, United States] | Research Medical Center [Kansas City, United States] | Saint Luke's East - Lee's Summit [Lee's Summit, United States] | Liberty Radiation Oncology Center [Liberty, United States] | Heartland Regional Medical Center [Saint Joseph, United States] | Saint Joseph Oncology Inc [Saint Joseph, United States] | Washington University School of Medicine [St Louis, United States] | Nebraska Cancer Research Center [Lincoln, United States] | Missouri Valley Cancer Consortium [Omaha, United States] | Nebraska Methodist Hospital [Omaha, United States] | Alegent Health Immanuel Medical Center [Omaha, United States] | Alegent Health Bergan Mercy Medical Center [Omaha, United States] | Creighton University Medical Center [Omaha, United States] | Dartmouth Hitchcock Medical Center [Lebanon, United States] | University of New Mexico Cancer Center [Albuquerque, United States] | Roswell Park Cancer Institute [Buffalo, United States] | Laura and Isaac Perlmutter Cancer Center at NYU Langone [New York, United States] | NYP/Columbia University Medical Center/Herbert Irving Comprehensive Cancer Center [New York, United States] | Memorial Sloan Kettering Cancer Center [New York, United States] | UNC Lineberger Comprehensive Cancer Center [Chapel Hill, United States] | Carolinas Medical Center/Levine Cancer Institute [Charlotte, United States] | FirstHealth of the Carolinas-Moore Regional Hospital [Pinehurst, United States] | Aultman Health Foundation [Canton, United States] | University of Cincinnati/Barrett Cancer Center [Cincinnati, United States] | Good Samaritan Hospital - Cincinnati [Cincinnati, United States] | Case Western Reserve University [Cleveland, United States] | Cleveland Clinic Cancer Center/Fairview Hospital [Cleveland, United States] | Cleveland Clinic Foundation [Cleveland, United States] | Ohio State University Comprehensive Cancer Center [Columbus, United States] | Riverside Methodist Hospital [Columbus, United States] | Hillcrest Hospital Cancer Center [Mayfield Heights, United States] | UH Seidman Cancer Center at Lake Health Mentor Campus [Mentor, United States] | University of Oklahoma Health Sciences Center [Oklahoma City, United States] | Oklahoma Cancer Specialists and Research Institute-Tulsa [Tulsa, United States] | Bryn Mawr Hospital [Bryn Mawr, United States] | Paoli Memorial Hospital [Paoli, United States] | Lankenau Medical Center [Wynnewood, United States] | Main Line Health NCORP [Wynnewood, United States] | Women and Infants Hospital [Providence, United States] | Sanford Cancer Center Oncology Clinic [Sioux Falls, United States] | Sanford USD Medical Center - Sioux Falls [Sioux Falls, United States] | Brooke Army Medical Center [Fort Sam Houston, United States] | Wilford Hall Medical Center [Lackland Air Force Base, United States] | University of Vermont Medical Center [Burlington, United States] | University of Virginia Cancer Center [Charlottesville, United States] | Virginia Commonwealth University/Massey Cancer Center [Richmond, United States] | Carilion Clinic Gynecological Oncology [Roanoke, United States] | Marshfield Clinic-Chippewa Center [Chippewa Falls, United States] | Marshfield Clinic Cancer Center at Sacred Heart [Eau Claire, United States] | University of Wisconsin Hospital and Clinics [Madison, United States] | Marshfield Medical Center-Marshfield [Marshfield, United States] | Marshfield Clinic-Minocqua Center [Minocqua, United States] | Ascension Saint Mary's Hospital [Rhinelander, United States] | Marshfield Medical Center-Rice Lake [Rice Lake, United States] | Marshfield Clinic - Weston Center [Weston, United States] | Marshfield Clinic - Wisconsin Rapids Center [Wisconsin Rapids, United States]",2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a study on cancer incidence and mortality rates among women at increased genetic risk of ovarian cancer, focusing on risk-reducing surgery and screening. It does not indicate the development of a new medicine or an extension of indication for an existing medicine.",NETWORK,False,2020.0,5.0,0,NA/Other
NCT01140282,Exercise Program for Early Breast Cancer Survivors,Combined Exercise Program for Early Breast Cancer Survivors,COMPLETED,,University of Southern California,2012-05-21,2017-09-28,2018-10-01,2010-06-09,2019-06-18,"['Changes in body composition, waist circumference, blood pressure, and serum levels of insulin, glucose, lipids, C-reactive protein, and HbA1c', 'Improvement of physical fitness, cardiorespiratory fitness, and muscle strength', 'Feasibility of a supervised exercise program for cancer survivors', 'Maintain positive benefits of an exercise intervention']",[],,,,,1,United States,"USC Norris Comprehensive Cancer Center [Los Angeles, United States]",2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text describes an exercise program for breast cancer survivors, which does not involve a new medicine or an extension of indication for an existing medicine.",OTHER,False,2018.0,7.0,0,NA/Other
NCT01156168,Biomarkers in Tissue Samples From Patients With Breast Cancer Treated With Bevacizumab,VEGF Gene Amplification/Deletion and Haplotype as Biomarkers for Bevacizumab in Breast Cancer,COMPLETED,,ECOG-ACRIN Cancer Research Group,2011-04-05,2011-09-08,2011-09-08,2010-07-02,2017-05-17,['Comparison between VEGF haplotype and median overall survival (OS) and grade 3/4 hypertension (HTN)'],['Comparison between VEGF amplification/deletion and VEGF expression'],,,,,0,,,2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The trial text discusses biomarkers related to the use of Bevacizumab in breast cancer, indicating an extension of indication for an existing medicine rather than a new medicine.",NETWORK,False,2011.0,14.0,0,NA/Other
NCT01157767,Exercise Program of Breast Cancer Patients Undergoing Chemotherapy With or Without Radiation,A Feasibility Study of the Effects of a Directed Exercise Program of Breast Cancer Patients Undergoing Chemotherapy With or Without Radiation,COMPLETED,,Memorial Sloan Kettering Cancer Center,2010-05-11,2021-08-23,2021-08-23,2010-07-07,2021-09-01,"['To evaluate compliance with and demonstrate the feasibility of an at-home, directed exercise program during adjuvant chemotherapy and radiation (if applicable).']","['To describe how this exercise program affects weight maintenance and percent body fat during adjuvant chemotherapy and radiation.', 'To describe how this exercise program affects early post-operative lymphedema rates, monitoring the strength training specifics -including the number of repetitions and sets of each exercise, frequency, and order of exercises.']",,,,,1,United States,"Memorial Sloan Kettering Cancer Center [New York, United States]",2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,,OTHER,False,2021.0,4.0,0,NA/Other
NCT01162200,Cyberknife® Partial Breast Irradiation (PBI) for Early Stage Breast Cancer,A Phase I Study of Cyberknife® Partial Breast Irradiation (PBI) for Early Stage Breast Cancer,COMPLETED,PHASE1,University of Texas Southwestern Medical Center,2010-10-04,2015-07-25,2015-12-28,2010-07-14,2020-08-20,['The maximum tolerated dose to the lumpectomy cavity in patients with early stage breast cancer'],"['Dose-limiting toxicity', 'The cosmesis of breast']",,,,,2,United States,"University of Texas Southwestern Medical Center [Dallas, United States] | UT Southwestern Medical Center [Dallas, United States]",2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2015.0,10.0,0,Phase 1
NCT01219075,Soy Isoflavones Supplementation in Treating Women at High Risk For or With Breast Cancer,Soy Treatment for High-risk Women,COMPLETED,,University of Southern California,2010-07-01,2022-11-24,2022-11-24,2010-10-13,2023-11-18,['Number of participants with reduced MRI volume (MRIV)'],"['Percentage of cells that stain positive for Ki67, caspase 3, ratio of Ki67/caspase, ER alpha and ER beta']",,,,,1,United States,"University of Southern California [Los Angeles, United States]",2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The trial text discusses the use of soy isoflavones supplementation in women at high risk for or with breast cancer, indicating an extension of indication for an existing treatment rather than a new medicine.",OTHER,False,2022.0,3.0,0,NA/Other
NCT01219699,"A Study of BYL719 in Adult Patients With Advanced Solid Malignancies, Whose Tumors Have an Alteration of the PIK3CA Gene","A Phase IA, Multicenter, Open-label Dose Escalation Study of Oral BYL719, in Adult Patients With Advanced Solid Malignancies, Whose Tumors Have an Alteration of the PIK3CA Gene",COMPLETED,PHASE1,Novartis Pharmaceuticals,2010-10-05,2015-02-05,2020-04-16,2010-10-13,2020-09-22,['Incidence rate of dose limiting toxicities (DLT).'],"['Overall safety and tolerability of BYL719 as single agent and in combination with fulvestrant', 'PK parameters of BYL719 as single agent and in combination with fulvestrant - AUC-tlast and AUC0-inf.', 'PK parameters of BYL719 as single agent and in combination with fulvestrant - Cmax.', 'Pharmacokinetics of BYL719 as single agent and in combination with fulvestrant - Tmax.', 'Pharmacokinetics of BYL719 as single agent and in combination with fulvestrant - CL/F.', 'Pharmaconkinetics of BYL719 as single agent and in combination with fulvestrant - Vz/F.', 'Pharmacokinetics of BYL719 as single agent and in combination with fulvestrant - Terminal half-life (t1/2)', 'Preliminary efficacy of BYL719 as single agent and in combination with fulvestrant by measuring ORR.', 'Progression-free survival at maximum tolerated dose']",,,,,11,Germany; Netherlands; Spain; United Kingdom; United States,"UCSF Medical Center [San Francisco, United States] | Massachusetts General Hospital [Boston, United States] | Sarah Cannon Research Institute Dept.ofSarahCannonCancerCtr(4) [Nashville, United States] | Vanderbilt Univeristy SC [Nashville, United States] | MD Anderson Cancer Center/University of Texas MD Anderson [Houston, United States] | Novartis Investigative Site [Essen, Germany] | Novartis Investigative Site [Würzburg, Germany] | Novartis Investigative Site [Amsterdam, Netherlands] | Novartis Investigative Site [Barcelona, Spain] | Novartis Investigative Site [L'Hospitalet de Llobregat, Spain] | Novartis Investigative Site [Oxford, United Kingdom]",2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is focused on BYL719, which is being tested as a new treatment for advanced solid malignancies, indicating it is a new medicine.",INDUSTRY,False,2020.0,5.0,1,Phase 1
NCT01234857,A Study of Ridaforolimus (MK-8669) in Combination With Dalotuzumab (MK-0646) Compared to Standard of Care Treatment in Estrogen Receptor Positive Breast Cancer Patients (MK-8669-041 AM3),"A Two-Part Adaptive, Randomized Trial of Ridaforolimus in Combination With Dalotuzumab Compared to Exemestane or Compared to Ridaforolimus or Dalotuzumab Monotherapy in Estrogen Receptor Positive Breast Cancer Patients",COMPLETED,PHASE2,Merck Sharp & Dohme LLC,2010-09-17,2013-10-15,2013-10-15,2010-11-04,2017-05-31,['Progression free survival (PFS)'],"['Objective response rate (ORR)', 'Overall survival (OS)']",,,,,0,,,2010.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial involves Ridaforolimus and Dalotuzumab, which are being tested in combination for a specific cancer type, indicating a new medicine approach rather than an extension of indication for existing treatments.",INDUSTRY,False,2013.0,12.0,0,Phase 2
NCT01248897,Study of Biomarker Profiles in Asia Pacific erb2+/HER2 Breast Cancer Patients Treated With Lapatinib,A Study of Biomarker Profiles in Asia Pacific erbB2+/HER2 Breast Cancer Patients Treated With Lapatinib and Other Anti-erbB2/HER2 Therapy,COMPLETED,,GlaxoSmithKline,2010-08-17,2013-12-01,2014-09-05,2010-11-25,2018-06-19,['Progression free survival'],"['Response rate', 'Overall survival', 'Progression free survival']",,,,,17,Hong Kong; Philippines; Singapore; South Korea,"GSK Investigational Site [Hong Kong, Hong Kong] | GSK Investigational Site [Pokfulam, Hong Kong] | GSK Investigational Site [Tuenmen, Hong Kong] | GSK Investigational Site [Wan Chai, Hong Kong] | GSK Investigational Site [Pasay, Philippines] | GSK Investigational Site [Singapore, Singapore] | GSK Investigational Site [Busan, South Korea] | GSK Investigational Site [Busan, South Korea] | GSK Investigational Site [Busan, South Korea] | GSK Investigational Site [Gangwon-do, South Korea] | GSK Investigational Site [Incheon, South Korea] | GSK Investigational Site [Kyunggi-do, South Korea] | GSK Investigational Site [Seoul, South Korea] | GSK Investigational Site [Seoul, South Korea] | GSK Investigational Site [Seoul, South Korea] | GSK Investigational Site [Seoul, South Korea] | GSK Investigational Site [Songpa-gu, Seoul, South Korea]",2010.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,1,0,0,1,"The study involves the use of Lapatinib, which is an existing medication, in a specific patient population (erbB2+/HER2 breast cancer patients) and assesses its effectiveness alongside other therapies, indicating an extension of indication rather than a new medicine.",INDUSTRY,False,2014.0,11.0,1,NA/Other
NCT01263145,MK2206 and Paclitaxel in Treating Patients With Locally Advanced or Metastatic Solid Tumors or Metastatic Breast Cancer,Phase Ib Dose Escalation and Biomarker Study of MK-2206 in Combination With Standard Doses of Weekly Paclitaxel in Patients With Locally Advanced or Metastatic Solid Tumors With an Expansion in Advanced Breast Cancer,COMPLETED,PHASE1,National Cancer Institute (NCI),2011-01-05,2012-10-19,2012-10-19,2010-12-20,2017-08-25,"['Antitumor activity of the combination in metastatic breast cancer (Expansion phase)', 'MTD of the combination of MK-2206 and paclitaxel defined as the dose level in which less than or equal to 1 out of 6 patients develop dose limiting toxicity assessed using Common Terminology Criteria for Adverse Events version 4 (Phase I)']","['Change in average number of circulating tumor cells (CTCs)', 'Change in multiplex proteomics', 'Change in percentage of biomarkers assessed using immunohistochemistry', 'Change in percentage of marker of proliferation Ki-67 (Ki-67) positive cells', 'Change in reverse phase proteomic arrays (RPPA)', 'Pharmacokinetic parameters of Akt inhibitor MK2206', 'Pharmacokinetic parameters of paclitaxel']",,,,,3,United States,"Dana-Farber Cancer Institute [Boston, United States] | Vanderbilt University/Ingram Cancer Center [Nashville, United States] | M D Anderson Cancer Center [Houston, United States]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,1,"The trial involves MK2206, which is a new medicine being tested in combination with paclitaxel for treating advanced solid tumors and metastatic breast cancer, indicating both a new medicine and an extension of indication for the existing treatment.",NIH,False,2012.0,13.0,0,Phase 1
NCT01320111,Breast Cancer Study: Paclitaxel Versus Paclitaxel Plus Sorafenib in Second- or Third-line Treatment,Randomised Phase II Study of Paclitaxel Alone Versus Paclitaxel Plus Sorafenib in Second- or Third-line Treatment of Patients With Metastatic Breast Cancer,COMPLETED,PHASE2,Gesellschaft fur Medizinische Innovation - Hamatologie und Onkologie mbH,2010-07-01,2014-08-31,2014-08-31,2011-03-22,2017-02-20,['Progression free survival (PFS)'],['Secondary Efficacy Variables'],,,,,1,Germany,"Germany Multiple Sites All Over Germany Recruiting Multiple Sites, Germany Contact: iOMEDICO AG [Freiburg im Breisgau, Germany]",2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The trial compares an existing treatment (Paclitaxel) with a combination that includes an existing drug (Sorafenib) for a specific patient population (metastatic breast cancer), indicating an extension of indication rather than a new medicine.",OTHER,False,2014.0,11.0,0,Phase 2
NCT01324479,Study of INC280 in Patients With c-MET Dependent Advanced Solid Tumors,A Phase I Open-label Dose Escalation Study With Expansion to Assess the Safety and Tolerability of INC280 in Patients With c-MET Dependent Advanced Solid Tumors,COMPLETED,PHASE1,Novartis Pharmaceuticals,2012-02-29,2017-07-04,2017-07-04,2011-03-29,2020-12-19,['Incidence rate of dose-limiting toxicities and adverse events'],['Objective response by local investigator assessment'],,,,,47,Australia; Canada; France; Germany; Hong Kong; Israel; Italy; Netherlands; Norway; Singapore; South Korea; Spain; Taiwan; Thailand; United States,"Highlands Oncology Group [Fayetteville, United States] | University of Chicago SC [Chicago, United States] | Karmanos Cancer Institute Wayne St Karmanos [Detroit, United States] | Sarah Cannon Research Institute Dept of Onc [Nashville, United States] | University of Texas/MD Anderson Cancer Center Dept of Onc [Houston, United States] | Novartis Investigative Site [Westmead, Australia] | Novartis Investigative Site [Woolloongabba, Australia] | Novartis Investigative Site [Ottawa, Canada] | Novartis Investigative Site [Toronto, Canada] | Novartis Investigative Site [La Tronche, France] | Novartis Investigative Site [Lille Cédex, France] | Novartis Investigative Site [Strasbourg, France] | Novartis Investigative Site [Essen, Germany] | Novartis Investigative Site [Frankfurt, Germany] | Novartis Investigative Site [Freiburg im Breisgau, Germany] | Novartis Investigative Site [Göttingen, Germany] | Novartis Investigative Site [Hanover, Germany] | Novartis Investigative Site [Oldenburg, Germany] | Novartis Investigative Site [Shatin, New Territories, Hong Kong] | Novartis Investigative Site [Hong Kong, Hong Kong] | Novartis Investigative Site [Haifa, Israel] | Novartis Investigative Site [Kfar Saba, Israel] | Novartis Investigative Site [Ramat Gan, Israel] | Novartis Investigative Site [Tel Aviv, Israel] | Novartis Investigative Site [Ancona, Italy] | Novartis Investigative Site [Meldola, Italy] | Novartis Investigative Site [Milan, Italy] | Novartis Investigative Site [Milan, Italy] | Novartis Investigative Site [Reggio Emilia, Italy] | Novartis Investigative Site [Utrecht, Netherlands] | Novartis Investigative Site [Amsterdam, Netherlands] | Novartis Investigative Site [Rotterdam, Netherlands] | Novartis Investigative Site [Oslo, Norway] | Novartis Investigative Site [Singapore, Singapore] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Gyeonggi-do, South Korea] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Granada, Spain] | Novartis Investigative Site [Barcelona, Spain] | Novartis Investigative Site [Oviedo, Spain] | Novartis Investigative Site [Madrid, Spain] | Novartis Investigative Site [Zaragoza, Spain] | Novartis Investigative Site [Tainan City, Taiwan] | Novartis Investigative Site [Taipei, Taiwan] | Novartis Investigative Site [Songkhla, Thailand]",2012.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"[""Overall Survival"",""Overall Response""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is focused on assessing the safety and tolerability of INC280, which indicates it is a study of a new medicine.",INDUSTRY,False,2017.0,8.0,1,Phase 1
NCT01337765,"Safety, Pharmacokinetics and Pharmacodynamics of BEZ235 Plus MEK162 in Selected Advanced Solid Tumor Patients","A Phase Ib, Open-label, Multi-center, Dose-escalation and Expansion Study of an Orally Administered Combination of BEZ235 Plus MEK162 in Adult Patients With Selected Advanced Solid Tumors",COMPLETED,PHASE1,Pfizer,2011-07-08,2013-03-22,2013-03-22,2011-04-19,2020-10-09,['Incidence of Dose Limiting Toxicities'],"['Number of participants with adverse events and serious adverse events', 'Overall response rate, duration of response, time to response and progression free survival', 'Time versus plasma concentration profiles of BEZ235 and MEK162', 'Treatment-induced PI3K and MEK/ERK pathway signaling inhibition and evidence of biological activity in tumor']",,,,,6,Australia; Canada; France; Spain; United States,"Massachusetts General Hospital Mass General 2 [Boston, United States] | University of Texas/MD Anderson Cancer Center MD Anderson PSC [Houston, United States] | Pfizer Investigative Site [Parkville, Australia] | Pfizer Investigative Site [Toronto, Canada] | Pfizer Investigative Site [Villejuif, France] | Pfizer Investigative Site [Barcelona, Spain]",2011.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"[""Overall Survival"",""Duration of Response""]",2,1,0,1,0,0,0,0,0,1,0,0,0,1,,INDUSTRY,False,2013.0,12.0,1,Phase 1
NCT01339442,BKM120 and Fulvestrant for Treating Postmenopausal Patients With Estrogen Receptor-Positive Stage IV Breast Cancer,"A Phase 1 Trial of BKM 120, a Novel Oral Selective Phosphatidylinositol-3-kinase (PI3K) Inhibitor, in Combination With Fulvestrant in Postmenopausal Women With Estrogen Receptor Positive Metastatic Breast Cancer",COMPLETED,PHASE1,Washington University School of Medicine,2011-11-14,2016-12-21,2016-12-28,2011-04-20,2017-01-25,"['MTD of BKM120 in combination with fulvestrant', 'Number of participants with adverse events after treatment with BKM120 in combination with fulvestrant']","['Anti-tumor effect (PR, CR, SD and PD) of BKM120 in combination with fulvestrant', 'Steady state blood concentration of BKM120', 'Tumor PI3K pathway abnormalities in tissue from previous biopsy or collected at baseline', 'Effects of study therapy on blood levels of fasting C-peptide', 'Effects of study therapy on blood levels of glucose', 'Samples will be analyzed for markers of PI3K signaling (including pAKT, pS6, Cyclin D1, subcellular localization of FOXO3a, phosphoproteomics), tumor cell proliferation (Ki67) and apoptosis (cleaved caspase 3 or TUNEL staining).', 'Examine the PIK3CA mutation status in circulating DNA at baseline thru last treatment']",,,,,1,United States,"Washington University School of Medicine [St Louis, United States]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2016.0,9.0,0,Phase 1
NCT01339650,"Study of ABT-767 in Subjects With Breast Cancer 1 and Breast Cancer 2 (BRCA 1 and BRCA 2) Mutations and Solid Tumors or High Grade Serous Ovarian, Fallopian Tube, or Primary Peritoneal Cancer","A Phase 1 Study of ABT-767 in BRCA1 or BRCA2 Mutation Carriers With Advanced Solid Tumors and in Subjects With High Grade Serous Ovarian, Fallopian Tube, or Primary Peritoneal Cancer",COMPLETED,PHASE1,"AbbVie (prior sponsor, Abbott)",2011-05-06,2017-11-30,2017-11-30,2011-04-21,2018-01-02,['Pharmacokinetic profile'],['Safety (number of subjects with adverse events and/or dose limiting toxicities)'],,,,,3,Netherlands,"Univ Med Center Groningen [Groningen, Netherlands] | Univ Med Ctr, St. Radboud [Nijmegen, Netherlands] | Erasmus Medisch Centrum [Rotterdam, Netherlands]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,1,1,0,,INDUSTRY,False,2017.0,8.0,0,Phase 1
